vrsta_podatka,sezona,kje,klub,kratica,st_tekem,podatek,povprecje,na_40_min
podaje,2015,doma,FC Bayern Munich,MUN,5,86,5.0,3.44
podaje,2015,doma,Stelmet Zielona Gora,GSS,5,85,5.0,3.4
podaje,2015,doma,Pinar Karsiyaka Izmir,KSK,5,85,5.0,3.4
podaje,2015,doma,EA7 Emporio Armani Milan,MIL,5,84,5.0,3.36
podaje,2015,doma,Dinamo Banco di Sardegna Sassari,SAS,5,79,5.0,3.16
podaje,2016,doma,Real Madrid,MAD,18,375,18.0,4.17
podaje,2016,doma,CSKA Moscow,CSK,18,361,18.0,3.98
podaje,2016,doma,Fenerbahce Istanbul,ULK,18,334,18.0,3.69
podaje,2016,doma,Anadolu Efes Istanbul,IST,17,323,17.0,3.74
podaje,2016,doma,Galatasaray Odeabank Istanbul,GAL,15,321,15.0,4.28
podaje,2016,doma,Baskonia Vitoria Gasteiz,BAS,16,303,16.0,3.79
podaje,2016,doma,Zalgiris Kaunas,ZAL,15,292,15.0,3.89
podaje,2016,doma,Brose Bamberg,BAM,15,286,15.0,3.75
podaje,2016,doma,FC Barcelona Lassa,BAR,15,275,15.0,3.67
podaje,2016,doma,Maccabi FOX Tel Aviv,TEL,15,275,15.0,3.67
podaje,2016,doma,Olympiacos Piraeus,OLY,18,267,18.0,2.97
podaje,2016,doma,EA7 Emporio Armani Milan,MIL,15,261,15.0,3.48
podaje,2016,doma,Crvena Zvezda mts Belgrade,RED,15,261,15.0,3.45
podaje,2016,doma,Unics Kazan,UNK,15,257,15.0,3.4
podaje,2016,doma,Darussafaka Dogus Istanbul,DAR,17,253,17.0,2.98
podaje,2016,doma,Panathinaikos Superfoods Athens,PAN,17,241,17.0,2.77
podaje,2017,doma,CSKA Moscow,CSK,19,366,19.0,3.83
podaje,2017,doma,Real Madrid,MAD,18,357,18.0,3.97
podaje,2017,doma,KIROLBET Baskonia Vitoria Gasteiz,BAS,17,349,17.0,4.11
podaje,2017,doma,Fenerbahce Dogus Istanbul,ULK,18,347,18.0,3.8
podaje,2017,doma,Zalgiris Kaunas,ZAL,17,347,17.0,4.08
podaje,2017,doma,Panathinaikos Superfoods Athens,PAN,17,320,17.0,3.71
podaje,2017,doma,Khimki Moscow Region,KHI,17,305,17.0,3.59
podaje,2017,doma,FC Barcelona Lassa,BAR,15,295,15.0,3.93
podaje,2017,doma,Olympiacos Piraeus,OLY,17,281,17.0,3.23
podaje,2017,doma,Unicaja Malaga,MAL,15,270,15.0,3.54
podaje,2017,doma,Valencia Basket,PAM,15,260,15.0,3.41
podaje,2017,doma,Maccabi FOX Tel Aviv,TEL,15,258,15.0,3.44
podaje,2017,doma,Crvena Zvezda mts Belgrade,RED,15,255,15.0,3.4
podaje,2017,doma,Anadolu Efes Istanbul,IST,15,250,15.0,3.33
podaje,2017,doma,Brose Bamberg,BAM,15,249,15.0,3.32
podaje,2017,doma,AX Armani Exchange Olimpia Milan,MIL,15,245,15.0,3.21
blokade,2000,doma,Kinder Bologna,VIR,12,39,12.0,0.64
blokade,2000,doma,PAF Bologna,FOR,9,36,9.0,0.8
blokade,2000,doma,Zalgiris Kaunas,ZAL,6,36,6.0,1.2
blokade,2000,doma,KK Zadar,ZAD,5,28,5.0,1.09
blokade,2000,doma,PAOK BC,PAO,7,27,7.0,0.76
blokade,2000,doma,Olympiakos,OLY,7,26,7.0,0.74
blokade,2000,doma,FC Barcelona,BAR,6,24,6.0,0.8
blokade,2000,doma,Peristeri,PER,6,22,6.0,0.73
blokade,2000,doma,Benetton Basket,TRE,7,21,7.0,0.6
blokade,2000,doma,Cibona VIP,CIB,6,18,6.0,0.59
blokade,2000,doma,Union Olimpija Ljubljana,LJU,7,18,7.0,0.52
blokade,2000,doma,Real Madrid,MAD,7,17,7.0,0.49
blokade,2000,doma,Saint Petersburg Lions,PET,5,16,5.0,0.62
blokade,2000,doma,AEK Athens,AEK,10,14,10.0,0.28
blokade,2000,doma,Tau Ceramica,BAS,10,14,10.0,0.28
blokade,2000,doma,KK Buducnost,BUD,6,12,6.0,0.4
blokade,2000,doma,Adecco Estudiantes,EST,6,12,6.0,0.39
blokade,2000,doma,Hapoel Jerusalem,JER,5,8,5.0,0.32
blokade,2000,doma,Ovarense Aerosoles,OVA,5,8,5.0,0.32
blokade,2000,doma,Opel Skyliners,FRA,5,7,5.0,0.28
blokade,2000,doma,Muller Verona,VER,6,6,6.0,0.2
blokade,2000,doma,Region Wallone Spirou Charleroi,CHA,5,4,5.0,0.16
blokade,2000,doma,Lugano Snakes,LUG,5,3,5.0,0.12
blokade,2000,doma,Haribo London Towers,LON,5,2,5.0,0.08
blokade,2001,doma,Ural Great,PEM,10,47,10.0,0.94
blokade,2001,doma,Real Madrid,MAD,10,38,10.0,0.76
blokade,2001,doma,Zalgiris,ZAL,7,38,7.0,1.09
blokade,2001,doma,Olympiacos,OLY,10,33,10.0,0.64
blokade,2001,doma,Unicaja,MAL,7,31,7.0,0.89
blokade,2001,doma,Tau Ceramica,BAS,10,30,10.0,0.6
blokade,2001,doma,Kinder Bologna,VIR,11,29,11.0,0.53
blokade,2001,doma,Benetton Basket,TRE,11,28,11.0,0.5
blokade,2001,doma,Opel Skyliners,FRA,7,27,7.0,0.77
blokade,2001,doma,CSKA Moscow,CSK,10,26,10.0,0.52
blokade,2001,doma,Asvel Basket,ASV,7,25,7.0,0.7
blokade,2001,doma,Efes Pilsen,IST,10,25,10.0,0.5
blokade,2001,doma,Cibona VIP,CIB,7,24,7.0,0.67
blokade,2001,doma,Maccabi Elite,TEL,10,24,10.0,0.53
blokade,2001,doma,Skipper Bologna,FOR,10,22,10.0,0.43
blokade,2001,doma,FC Barcelona,BAR,10,21,10.0,0.42
blokade,2001,doma,Idea Slask,WRO,7,21,7.0,0.59
blokade,2001,doma,Ulker,ULK,10,20,10.0,0.4
blokade,2001,doma,Union Olimpija,LJU,10,19,10.0,0.38
blokade,2001,doma,Panathinaikos,PAN,11,19,11.0,0.34
blokade,2001,doma,Peristeri,PER,7,19,7.0,0.54
blokade,2001,doma,KRKA Novo Mesto,MES,7,18,7.0,0.51
blokade,2001,doma,Alba Berlin,BER,7,17,7.0,0.49
blokade,2001,doma,Spirou Basket,CHA,7,17,7.0,0.49
blokade,2001,doma,AEK Athens,AEK,10,16,10.0,0.32
blokade,2001,doma,KK Buducnost,BUD,7,15,7.0,0.45
blokade,2001,doma,Pau-Orthez,PAU,7,15,7.0,0.43
blokade,2001,doma,Scavolini Pesaro,PES,10,14,10.0,0.28
blokade,2001,doma,KK Zadar,ZAD,7,13,7.0,0.37
blokade,2001,doma,Telindus Oostende,OOS,7,12,7.0,0.34
blokade,2001,doma,Partizan,PAR,7,11,7.0,0.31
blokade,2001,doma,Kinder London Towers,LON,7,5,7.0,0.14
blokade,2002,doma,Virtus Bologna,VIR,10,53,10.0,1.06
blokade,2002,doma,CSKA Moscow,CSK,10,40,10.0,0.8
blokade,2002,doma,Unicaja,MAL,10,37,10.0,0.74
blokade,2002,doma,Montepaschi Siena,SIE,12,35,12.0,0.58
blokade,2002,doma,Maccabi Elite,TEL,10,28,10.0,0.55
blokade,2002,doma,KK Buducnost,BUD,7,27,7.0,0.76
blokade,2002,doma,Skipper Bologna,FOR,10,27,10.0,0.53
blokade,2002,doma,Pau-Orthez,PAU,7,27,7.0,0.77
blokade,2002,doma,Tau Ceramica,BAS,10,26,10.0,0.52
blokade,2002,doma,Real Madrid,MAD,7,26,7.0,0.74
blokade,2002,doma,Benetton Basket,TRE,10,25,10.0,0.5
blokade,2002,doma,Idea Slask,WRO,7,24,7.0,0.69
blokade,2002,doma,FC Barcelona,BAR,12,23,12.0,0.38
blokade,2002,doma,Cibona VIP,CIB,10,22,10.0,0.43
blokade,2002,doma,Efes Pilsen,IST,10,21,10.0,0.41
blokade,2002,doma,Asvel Basket,ASV,10,20,10.0,0.4
blokade,2002,doma,Olympiacos,OLY,10,20,10.0,0.4
blokade,2002,doma,Ulker,ULK,10,20,10.0,0.4
blokade,2002,doma,Alba Berlin,BER,7,19,7.0,0.54
blokade,2002,doma,AEK Athens,AEK,7,17,7.0,0.48
blokade,2002,doma,Panathinaikos,PAN,10,16,10.0,0.32
blokade,2002,doma,Zalgiris,ZAL,7,16,7.0,0.46
blokade,2002,doma,Partizan,PAR,7,13,7.0,0.37
blokade,2002,doma,Union Olimpija,LJU,10,12,10.0,0.24
blokade,2003,doma,Zalgiris,ZAL,10,37,10.0,0.74
blokade,2003,doma,Benetton Basket,TRE,10,36,10.0,0.71
blokade,2003,doma,CSKA Moscow,CSK,10,33,10.0,0.65
blokade,2003,doma,FC Barcelona,BAR,10,31,10.0,0.61
blokade,2003,doma,Maccabi Elite,TEL,12,31,12.0,0.56
blokade,2003,doma,Skipper Bologna,FOR,10,29,10.0,0.56
blokade,2003,doma,Tau Ceramica,BAS,10,26,10.0,0.52
blokade,2003,doma,Ulker,ULK,10,24,10.0,0.48
blokade,2003,doma,Efes Pilsen,IST,10,23,10.0,0.46
blokade,2003,doma,Unicaja,MAL,7,23,7.0,0.66
blokade,2003,doma,Pau-Orthez,PAU,10,23,10.0,0.45
blokade,2003,doma,Union Olimpija,LJU,10,19,10.0,0.38
blokade,2003,doma,Idea Slask,WRO,7,19,7.0,0.54
blokade,2003,doma,Asvel Basket,ASV,7,17,7.0,0.49
blokade,2003,doma,Olympiacos,OLY,10,16,10.0,0.32
blokade,2003,doma,Pamesa Valencia,PAM,10,16,10.0,0.32
blokade,2003,doma,Partizan,PAR,7,16,7.0,0.46
blokade,2003,doma,Lottomatica Roma,ROM,7,16,7.0,0.46
blokade,2003,doma,AEK Athens,AEK,7,14,7.0,0.4
blokade,2003,doma,KRKA Novo Mesto,MES,7,14,7.0,0.4
blokade,2003,doma,Montepaschi Siena,SIE,12,14,12.0,0.23
blokade,2003,doma,Alba Berlin,BER,7,10,7.0,0.29
blokade,2003,doma,Cibona VIP,CIB,10,10,10.0,0.2
blokade,2003,doma,Panathinaikos,PAN,10,5,10.0,0.1
blokade,2004,doma,Maccabi Elite,TEL,13,57,13.0,0.88
blokade,2004,doma,CSKA Moscow,CSK,13,36,13.0,0.54
blokade,2004,doma,Climamio Bologna,FOR,10,34,10.0,0.68
blokade,2004,doma,Real Madrid,MAD,10,34,10.0,0.67
blokade,2004,doma,Tau Ceramica,BAS,11,31,11.0,0.56
blokade,2004,doma,Ulker,ULK,11,30,11.0,0.55
blokade,2004,doma,Prokom Trefl Sopot,SOP,10,29,10.0,0.57
blokade,2004,doma,Unicaja,MAL,7,28,7.0,0.8
blokade,2004,doma,Scavolini Pesaro,PES,11,28,11.0,0.5
blokade,2004,doma,Benetton Basket,TRE,11,28,11.0,0.51
blokade,2004,doma,Panathinaikos,PAN,12,27,12.0,0.44
blokade,2004,doma,Montepaschi Siena,SIE,10,27,10.0,0.53
blokade,2004,doma,Zalgiris,ZAL,10,27,10.0,0.53
blokade,2004,doma,Efes Pilsen,IST,11,26,11.0,0.47
blokade,2004,doma,AEK Athens,AEK,10,25,10.0,0.5
blokade,2004,doma,Pau-Orthez,PAU,7,23,7.0,0.66
blokade,2004,doma,FC Barcelona,BAR,10,20,10.0,0.4
blokade,2004,doma,Cibona VIP,CIB,10,19,10.0,0.38
blokade,2004,doma,Adecco Estudiantes,EST,7,19,7.0,0.54
blokade,2004,doma,Opel Skyliners,FRA,7,17,7.0,0.49
blokade,2004,doma,Asvel Basket,ASV,7,16,7.0,0.45
blokade,2004,doma,Olympiacos,OLY,7,14,7.0,0.39
blokade,2004,doma,Partizan,PAR,7,12,7.0,0.34
blokade,2004,doma,Union Olimpija,LJU,7,6,7.0,0.17
blokade,2005,doma,Winterthur FC Barcelona,BAR,14,58,14.0,0.83
blokade,2005,doma,Maccabi Elite,TEL,13,46,13.0,0.69
blokade,2005,doma,Zalgiris,ZAL,10,40,10.0,0.8
blokade,2005,doma,Unicaja,MAL,10,39,10.0,0.76
blokade,2005,doma,Real Madrid,MAD,11,37,11.0,0.67
blokade,2005,doma,CSKA Moscow,CSK,12,35,12.0,0.58
blokade,2005,doma,Tau Ceramica,BAS,11,34,11.0,0.62
blokade,2005,doma,Climamio Bologna,FOR,10,32,10.0,0.64
blokade,2005,doma,Ulker,ULK,10,32,10.0,0.64
blokade,2005,doma,Lietuvos Rytas,LIE,10,31,10.0,0.62
blokade,2005,doma,Panathinaikos,PAN,12,31,12.0,0.52
blokade,2005,doma,Olympiacos,OLY,11,28,11.0,0.5
blokade,2005,doma,Benetton Basket,TRE,10,25,10.0,0.49
blokade,2005,doma,Prokom Trefl Sopot,SOP,7,22,7.0,0.63
blokade,2005,doma,Cibona VIP,CIB,10,21,10.0,0.42
blokade,2005,doma,Pau-Orthez,PAU,7,20,7.0,0.57
blokade,2005,doma,Strasbourg,STR,7,18,7.0,0.51
blokade,2005,doma,GHP Bamberg,BAM,10,16,10.0,0.32
blokade,2005,doma,Efes Pilsen,IST,11,15,11.0,0.27
blokade,2005,doma,AEK Athens,AEK,7,14,7.0,0.4
blokade,2005,doma,Montepaschi Siena,SIE,7,14,7.0,0.4
blokade,2005,doma,Union Olimpija,LJU,7,13,7.0,0.36
blokade,2005,doma,Partizan,PAR,7,12,7.0,0.34
blokade,2005,doma,AJ Milano,MIL,7,11,7.0,0.31
blokade,2006,doma,Winterthur FC Barcelona,BAR,11,43,11.0,0.77
blokade,2006,doma,CSKA Moscow,CSK,13,43,13.0,0.66
blokade,2006,doma,Panathinaikos,PAN,13,38,13.0,0.58
blokade,2006,doma,Partizan,PAR,10,36,10.0,0.69
blokade,2006,doma,Pau-Orthez,PAU,10,35,10.0,0.69
blokade,2006,doma,Unicaja,MAL,12,34,12.0,0.57
blokade,2006,doma,Olympiacos,OLY,11,32,11.0,0.58
blokade,2006,doma,Maccabi Elite,TEL,11,32,11.0,0.58
blokade,2006,doma,Efes Pilsen,IST,10,31,10.0,0.61
blokade,2006,doma,DKV Joventut,JOV,10,31,10.0,0.62
blokade,2006,doma,Dynamo Moscow,DYN,11,27,11.0,0.49
blokade,2006,doma,Lottomatica Roma,ROM,10,27,10.0,0.53
blokade,2006,doma,Le Mans,LEM,7,26,7.0,0.74
blokade,2006,doma,Prokom Trefl Sopot,SOP,10,24,10.0,0.48
blokade,2006,doma,Tau Ceramica,BAS,12,22,12.0,0.37
blokade,2006,doma,Aris TT Bank,ARI,10,21,10.0,0.41
blokade,2006,doma,RheinEnergie,COL,7,21,7.0,0.6
blokade,2006,doma,Benetton Basket,TRE,10,19,10.0,0.38
blokade,2006,doma,Zalgiris,ZAL,7,17,7.0,0.47
blokade,2006,doma,Climamio Bologna,FOR,7,15,7.0,0.43
blokade,2006,doma,Eldo Napoli,NAP,7,15,7.0,0.41
blokade,2006,doma,Cibona,CIB,7,13,7.0,0.36
blokade,2006,doma,Union Olimpija,LJU,7,13,7.0,0.36
blokade,2006,doma,Fenerbahce Ulker,ULK,7,12,7.0,0.34
blokade,2007,doma,Tau Ceramica,BAS,13,41,13.0,0.63
blokade,2007,doma,Fenerbahce Ulker,ULK,11,41,11.0,0.74
blokade,2007,doma,AXA FC Barcelona,BAR,11,40,11.0,0.73
blokade,2007,doma,Maccabi Elite,TEL,13,39,13.0,0.6
blokade,2007,doma,Olympiacos,OLY,11,38,11.0,0.68
blokade,2007,doma,Unicaja,MAL,10,37,10.0,0.74
blokade,2007,doma,Zalgiris,ZAL,10,36,10.0,0.72
blokade,2007,doma,Montepaschi Siena,SIE,13,35,13.0,0.53
blokade,2007,doma,Aris TT Bank,ARI,10,32,10.0,0.63
blokade,2007,doma,CSKA Moscow,CSK,12,30,12.0,0.5
blokade,2007,doma,Real Madrid,MAD,10,28,10.0,0.55
blokade,2007,doma,Prokom Trefl Sopot,SOP,7,26,7.0,0.74
blokade,2007,doma,Union Olimpija,LJU,7,25,7.0,0.71
blokade,2007,doma,Lottomatica Roma,ROM,10,25,10.0,0.49
blokade,2007,doma,Efes Pilsen,IST,10,24,10.0,0.47
blokade,2007,doma,Le Mans,LEM,7,22,7.0,0.62
blokade,2007,doma,Partizan Igokea,PAR,11,22,11.0,0.4
blokade,2007,doma,Chorale Roanne,ROA,7,22,7.0,0.63
blokade,2007,doma,Panathinaikos,PAN,10,21,10.0,0.42
blokade,2007,doma,Lietuvos Rytas,LIE,10,20,10.0,0.4
blokade,2007,doma,Virtus VidiVici,VIR,7,18,7.0,0.51
blokade,2007,doma,Brose Baskets,BAM,7,16,7.0,0.46
blokade,2007,doma,AJ Milano,MIL,7,15,7.0,0.43
blokade,2007,doma,Cibona,CIB,7,10,7.0,0.29
blokade,2008,doma,Regal FC Barcelona,BAR,12,61,12.0,1.02
blokade,2008,doma,Panathinaikos,PAN,11,35,11.0,0.63
blokade,2008,doma,Tau Ceramica,BAS,10,34,10.0,0.68
blokade,2008,doma,Unicaja,MAL,8,33,8.0,0.81
blokade,2008,doma,Partizan,PAR,9,32,9.0,0.71
blokade,2008,doma,CSKA Moscow,CSK,10,31,10.0,0.62
blokade,2008,doma,Olympiacos,OLY,12,31,12.0,0.52
blokade,2008,doma,Zalgiris,ZAL,5,28,5.0,1.12
blokade,2008,doma,Fenerbahce Ulker,ULK,8,27,8.0,0.64
blokade,2008,doma,DKV Joventut,JOV,5,26,5.0,1.04
blokade,2008,doma,Montepaschi Siena,SIE,10,26,10.0,0.52
blokade,2008,doma,Asseco Prokom,SOP,8,25,8.0,0.62
blokade,2008,doma,Real Madrid,MAD,10,23,10.0,0.46
blokade,2008,doma,Lottomatica Roma,ROM,8,22,8.0,0.53
blokade,2008,doma,Maccabi Electra,TEL,8,22,8.0,0.54
blokade,2008,doma,Efes Pilsen,IST,5,16,5.0,0.64
blokade,2008,doma,Alba Berlin,BER,8,15,8.0,0.38
blokade,2008,doma,Cibona,CIB,8,13,8.0,0.32
blokade,2008,doma,Union Olimpija,LJU,5,12,5.0,0.48
blokade,2008,doma,Air Avellino,AVE,5,10,5.0,0.4
blokade,2008,doma,Le Mans,LEM,5,10,5.0,0.39
blokade,2008,doma,SLUC Nancy,NAN,5,10,5.0,0.4
blokade,2008,doma,Panionios On Telecoms,NIO,5,9,5.0,0.36
blokade,2008,doma,AJ Milano,MIL,8,7,8.0,0.17
blokade,2009,doma,Regal FC Barcelona,BAR,12,51,12.0,0.85
blokade,2009,doma,Maccabi Electra,TEL,10,47,10.0,0.94
blokade,2009,doma,CSKA Moscow,CSK,11,37,11.0,0.67
blokade,2009,doma,BC Khimki,KHI,8,36,8.0,0.87
blokade,2009,doma,Partizan,PAR,11,36,11.0,0.64
blokade,2009,doma,Asseco Prokom,SOP,10,31,10.0,0.62
blokade,2009,doma,Maroussi BC,MAR,8,27,8.0,0.68
blokade,2009,doma,Olympiacos,OLY,10,27,10.0,0.54
blokade,2009,doma,Efes Pilsen,IST,8,25,8.0,0.62
blokade,2009,doma,Zalgiris Kaunas,ZAL,8,25,8.0,0.62
blokade,2009,doma,Real Madrid,MAD,10,22,10.0,0.44
blokade,2009,doma,Montepaschi Siena,SIE,8,19,8.0,0.47
blokade,2009,doma,Lietuvos Rytas,LIE,5,18,5.0,0.7
blokade,2009,doma,Entente Orleanaise,ORL,5,18,5.0,0.72
blokade,2009,doma,Unicaja,MAL,8,17,8.0,0.42
blokade,2009,doma,Caja Laboral,BAS,10,15,10.0,0.3
blokade,2009,doma,Cibona,CIB,8,14,8.0,0.35
blokade,2009,doma,Panathinaikos,PAN,8,14,8.0,0.35
blokade,2009,doma,EWE Baskets,OLD,5,13,5.0,0.52
blokade,2009,doma,Lottomatica Roma,ROM,5,12,5.0,0.47
blokade,2009,doma,Fenerbahce Ulker,ULK,5,11,5.0,0.44
blokade,2009,doma,Asvel Basket,ASV,5,10,5.0,0.39
blokade,2009,doma,Armani Jeans Milano,MIL,5,5,5.0,0.2
blokade,2009,doma,Union Olimpija,LJU,5,4,5.0,0.16
blokade,2010,doma,Real Madrid,MAD,12,48,12.0,0.78
blokade,2010,doma,Olympiacos Piraeus,OLY,10,39,10.0,0.78
blokade,2010,doma,Panathinaikos Athens,PAN,11,37,11.0,0.67
blokade,2010,doma,Regal Barcelona,BAR,10,34,10.0,0.68
blokade,2010,doma,Power Electronics Valencia,PAM,10,32,10.0,0.64
blokade,2010,doma,Zalgiris Kaunas,ZAL,8,32,8.0,0.76
blokade,2010,doma,Maccabi Electra Tel Aviv,TEL,12,31,12.0,0.51
blokade,2010,doma,Khimki Moscow Region,KHI,5,29,5.0,1.13
blokade,2010,doma,Caja Laboral Vitoria,BAS,10,28,10.0,0.56
blokade,2010,doma,Fenerbahce Ulker Istanbul,ULK,8,26,8.0,0.65
blokade,2010,doma,Partizan mt:s Belgrade,PAR,8,23,8.0,0.57
blokade,2010,doma,Lottomatica Roma,ROM,8,20,8.0,0.5
blokade,2010,doma,Efes Pilsen Istanbul,IST,8,18,8.0,0.45
blokade,2010,doma,Lietuvos Rytas Vilnius,LIE,8,18,8.0,0.45
blokade,2010,doma,Montepaschi Siena,SIE,10,17,10.0,0.34
blokade,2010,doma,Union Olimpija Ljubljana,LJU,8,15,8.0,0.36
blokade,2010,doma,Unicaja Malaga,MAL,8,15,8.0,0.38
blokade,2010,doma,Cholet Basket,CHO,5,14,5.0,0.56
blokade,2010,doma,Brose Baskets Bamberg,BAM,5,13,5.0,0.52
blokade,2010,doma,CSKA Moscow,CSK,5,13,5.0,0.52
blokade,2010,doma,Spirou Charleroi,CHA,5,11,5.0,0.44
blokade,2010,doma,Asseco Prokom Gdynia,SOP,5,10,5.0,0.4
blokade,2010,doma,Cibona Zagreb,CIB,5,7,5.0,0.28
blokade,2010,doma,Armani Jeans  Milano,MIL,5,5,5.0,0.2
blokade,2011,doma,FC Barcelona Regal,BAR,10,47,10.0,0.94
blokade,2011,doma,CSKA Moscow,CSK,12,45,12.0,0.75
blokade,2011,doma,Real Madrid,MAD,8,40,8.0,1.0
blokade,2011,doma,Olympiacos Piraeus,OLY,11,39,11.0,0.71
blokade,2011,doma,Maccabi Electra Tel Aviv,TEL,10,38,10.0,0.76
blokade,2011,doma,Unics Kazan,UNK,9,38,9.0,0.84
blokade,2011,doma,Panathinaikos Athens,PAN,12,35,12.0,0.57
blokade,2011,doma,Anadolu Efes Istanbul,IST,8,26,8.0,0.65
blokade,2011,doma,Unicaja Malaga,MAL,8,26,8.0,0.64
blokade,2011,doma,Montepaschi Siena,SIE,10,24,10.0,0.48
blokade,2011,doma,SLUC Nancy,NAN,5,23,5.0,0.92
blokade,2011,doma,Galatasaray Medical Park,GAL,8,22,8.0,0.53
blokade,2011,doma,EA7 Emporio Armani,MIL,8,22,8.0,0.55
blokade,2011,doma,Gescrap Bilbao Basket,BIL,10,21,10.0,0.42
blokade,2011,doma,Bennet Cantu,CTU,8,21,8.0,0.53
blokade,2011,doma,Brose Baskets,BAM,5,20,5.0,0.8
blokade,2011,doma,Fenerbahce Ulker,ULK,8,16,8.0,0.39
blokade,2011,doma,Zalgiris Kaunas,ZAL,8,14,8.0,0.35
blokade,2011,doma,Caja Laboral,BAS,5,11,5.0,0.43
blokade,2011,doma,KK Zagreb,ZAG,5,11,5.0,0.44
blokade,2011,doma,Partizan mt:s Belgrade,PAR,5,9,5.0,0.36
blokade,2011,doma,Belgacom Spirou Charleroi,CHA,5,8,5.0,0.32
blokade,2011,doma,Union Olimpija Ljubljana,LJU,5,8,5.0,0.32
blokade,2011,doma,Asseco Prokom Gdynia,SOP,5,5,5.0,0.2
blokade,2012,doma,CSKA Moscow,CSK,16,66,16.0,0.83
blokade,2012,doma,Real Madrid,MAD,14,60,14.0,0.85
blokade,2012,doma,Khimki Moscow Region,KHI,12,56,12.0,0.93
blokade,2012,doma,Maccabi Electra Tel Aviv,TEL,13,56,13.0,0.86
blokade,2012,doma,Panathinaikos Athens,PAN,14,50,14.0,0.71
blokade,2012,doma,FC Barcelona Regal,BAR,16,46,16.0,0.57
blokade,2012,doma,Olympiacos Piraeus,OLY,16,43,16.0,0.54
blokade,2012,doma,Besiktas JK Istanbul,BES,12,39,12.0,0.65
blokade,2012,doma,Anadolu Efes Istanbul,IST,14,39,14.0,0.55
blokade,2012,doma,Laboral Kutxa Vitoria,BAS,14,35,14.0,0.5
blokade,2012,doma,Brose Baskets Bamberg,BAM,12,34,12.0,0.56
blokade,2012,doma,Montepaschi Siena,SIE,12,32,12.0,0.53
blokade,2012,doma,Zalgiris Kaunas,ZAL,12,31,12.0,0.51
blokade,2012,doma,Unicaja Malaga,MAL,12,30,12.0,0.49
blokade,2012,doma,Fenerbahce Ulker Istanbul,ULK,12,24,12.0,0.4
blokade,2012,doma,Alba Berlin,BER,12,19,12.0,0.32
blokade,2012,doma,Partizan mt:s Belgrade,PAR,5,14,5.0,0.53
blokade,2012,doma,Lietuvos Rytas Vilnius,LIE,5,13,5.0,0.52
blokade,2012,doma,Mapooro Cantu,CTU,5,11,5.0,0.44
blokade,2012,doma,Elan Chalon-Sur-Saone,CHL,5,8,5.0,0.31
blokade,2012,doma,Asseco Prokom Gdynia,SOP,5,8,5.0,0.32
blokade,2012,doma,Cedevita Zagreb,CED,5,7,5.0,0.27
blokade,2012,doma,EA7 Emporio Armani Milan,MIL,5,7,5.0,0.28
blokade,2012,doma,Union Olimpija Ljubljana,LJU,5,6,5.0,0.24
blokade,2013,doma,Real Madrid,MAD,16,72,16.0,0.89
blokade,2013,doma,Olympiacos Piraeus,OLY,14,65,14.0,0.93
blokade,2013,doma,CSKA Moscow,CSK,16,58,16.0,0.71
blokade,2013,doma,FC Barcelona,BAR,16,53,16.0,0.66
blokade,2013,doma,Lokomotiv Kuban Krasnodar,TIV,12,47,12.0,0.78
blokade,2013,doma,Maccabi Electra Tel Aviv,TEL,14,40,14.0,0.57
blokade,2013,doma,Fenerbahce Ulker Istanbul,ULK,12,38,12.0,0.63
blokade,2013,doma,Zalgiris Kaunas,ZAL,12,38,12.0,0.63
blokade,2013,doma,EA7 Emporio Armani Milan,MIL,14,37,14.0,0.52
blokade,2013,doma,Panathinaikos Athens,PAN,14,37,14.0,0.52
blokade,2013,doma,Laboral Kutxa Vitoria,BAS,12,36,12.0,0.6
blokade,2013,doma,Unicaja Malaga,MAL,12,30,12.0,0.5
blokade,2013,doma,Anadolu Efes Istanbul,IST,12,29,12.0,0.47
blokade,2013,doma,Galatasaray Liv Hospital Istanbul,GAL,13,26,13.0,0.4
blokade,2013,doma,Partizan NIS Belgrade,PAR,12,22,12.0,0.37
blokade,2013,doma,FC Bayern Munich,MUN,12,21,12.0,0.35
blokade,2013,doma,Budivelnik Kiev,NIK,5,19,5.0,0.76
blokade,2013,doma,Strasbourg,STR,5,18,5.0,0.72
blokade,2013,doma,Stelmet Zielona Gora,GSS,5,15,5.0,0.6
blokade,2013,doma,Crvena Zvezda Telekom Belgrade,RED,5,14,5.0,0.55
blokade,2013,doma,Montepaschi Siena,SIE,5,14,5.0,0.56
blokade,2013,doma,Brose Baskets Bamberg,BAM,5,11,5.0,0.44
blokade,2013,doma,JSF Nanterre,NTR,5,11,5.0,0.44
blokade,2013,doma,Lietuvos Rytas Vilnius,LIE,5,9,5.0,0.35
blokade,2014,doma,CSKA Moscow,CSK,15,64,15.0,0.85
blokade,2014,doma,Fenerbahce Ulker Istanbul,ULK,15,58,15.0,0.77
blokade,2014,doma,Anadolu Efes Istanbul,IST,14,52,14.0,0.74
blokade,2014,doma,Olympiacos Piraeus,OLY,14,49,14.0,0.7
blokade,2014,doma,Laboral Kutxa Vitoria,BAS,12,48,12.0,0.8
blokade,2014,doma,Maccabi Electra Tel Aviv,TEL,13,47,13.0,0.72
blokade,2014,doma,Nizhny Novgorod,NOV,12,43,12.0,0.72
blokade,2014,doma,FC Barcelona,BAR,14,42,14.0,0.59
blokade,2014,doma,Real Madrid,MAD,16,39,16.0,0.49
