klub,faza,sezona,st_tekme,zmaga,kje,nasprotnik,rezultat
MIL,Regular Season,2012,9,L,doma,Zalgiris Kaunas,65 - 67
MIL,Regular Season,2012,10,L,v gosteh,Olympiacos Piraeus,82 - 81
MIL,Regular Season,2013,1,L,v gosteh,Anadolu Efes Istanbul,87 - 67
MIL,Regular Season,2013,2,W,doma,Zalgiris Kaunas,82 - 75
MIL,Regular Season,2013,3,L,v gosteh,Real Madrid,93 - 74
MIL,Regular Season,2013,4,W,v gosteh,Brose Baskets Bamberg,62 - 76
MIL,Regular Season,2013,5,W,doma,Strasbourg,83 - 72
MIL,Regular Season,2013,6,W,doma,Anadolu Efes Istanbul,77 - 73
MIL,Regular Season,2013,7,L,v gosteh,Zalgiris Kaunas,73 - 71
MIL,Regular Season,2013,8,L,doma,Real Madrid,71 - 78
MIL,Regular Season,2013,9,W,doma,Brose Baskets Bamberg,74 - 73
MIL,Regular Season,2013,10,L,v gosteh,Strasbourg,76 - 67
MIL,Top 16,2013,1,L,v gosteh,Panathinaikos Athens,73 - 57
MIL,Top 16,2013,2,W,doma,Olympiacos Piraeus,81 - 51
MIL,Top 16,2013,3,W,doma,Laboral Kutxa Vitoria,83 - 76
MIL,Top 16,2013,4,L,v gosteh,Anadolu Efes Istanbul,61 - 60
MIL,Top 16,2013,5,W,doma,Fenerbahce Ulker Istanbul,90 - 85
MIL,Top 16,2013,6,L,v gosteh,FC Barcelona,80 - 70
MIL,Top 16,2013,7,W,doma,Unicaja Malaga,70 - 59
MIL,Top 16,2013,8,W,doma,Panathinaikos Athens,77 - 75
MIL,Top 16,2013,9,W,v gosteh,Olympiacos Piraeus,86 - 88
MIL,Top 16,2013,10,W,v gosteh,Laboral Kutxa Vitoria,65 - 83
MIL,Top 16,2013,11,W,doma,Anadolu Efes Istanbul,76 - 69
MIL,Top 16,2013,12,W,v gosteh,Fenerbahce Ulker Istanbul,73 - 82
MIL,Top 16,2013,13,W,doma,FC Barcelona,91 - 63
MIL,Top 16,2013,14,L,v gosteh,Unicaja Malaga,95 - 85
MIL,Playoffs,2013,1,L,doma,Maccabi Electra Tel Aviv,99 - 101
MIL,Playoffs,2013,2,W,doma,Maccabi Electra Tel Aviv,91 - 77
MIL,Playoffs,2013,3,L,v gosteh,Maccabi Electra Tel Aviv,75 - 63
MIL,Playoffs,2013,4,L,v gosteh,Maccabi Electra Tel Aviv,86 - 66
MIL,Regular Season,2014,1,L,v gosteh,Fenerbahce Ulker Istanbul,77 - 74
MIL,Regular Season,2014,2,L,doma,FC Barcelona,63 - 78
MIL,Regular Season,2014,3,W,v gosteh,FC Bayern Munich,74 - 81
MIL,Regular Season,2014,4,L,v gosteh,Panathinaikos Athens,90 - 63
MIL,Regular Season,2014,5,W,doma,PGE Turow Zgorzelec,90 - 71
MIL,Regular Season,2014,6,L,doma,Fenerbahce Ulker Istanbul,74 - 80
MIL,Regular Season,2014,7,L,v gosteh,FC Barcelona,84 - 80
MIL,Regular Season,2014,8,W,doma,FC Bayern Munich,83 - 81
MIL,Regular Season,2014,9,W,doma,Panathinaikos Athens,66 - 64
MIL,Regular Season,2014,10,W,v gosteh,PGE Turow Zgorzelec,96 - 101
MIL,Top 16,2014,1,L,doma,Nizhny Novgorod,59 - 79
MIL,Top 16,2014,2,L,v gosteh,Olympiacos Piraeus,81 - 58
MIL,Top 16,2014,3,W,v gosteh,Unicaja Malaga,77 - 84
MIL,Top 16,2014,4,L,doma,Fenerbahce Ulker Istanbul,71 - 82
MIL,Top 16,2014,5,L,v gosteh,Laboral Kutxa Vitoria,102 - 83
MIL,Top 16,2014,6,L,doma,Anadolu Efes Istanbul,71 - 73
MIL,Top 16,2014,7,L,v gosteh,CSKA Moscow,97 - 75
MIL,Top 16,2014,8,W,v gosteh,Nizhny Novgorod,76 - 85
MIL,Top 16,2014,9,L,doma,Olympiacos Piraeus,74 - 83
MIL,Top 16,2014,10,W,doma,Unicaja Malaga,90 - 86
MIL,Top 16,2014,11,L,v gosteh,Fenerbahce Ulker Istanbul,98 - 77
MIL,Top 16,2014,12,W,doma,Laboral Kutxa Vitoria,99 - 85
MIL,Top 16,2014,13,L,v gosteh,Anadolu Efes Istanbul,86 - 78
MIL,Top 16,2014,14,L,doma,CSKA Moscow,79 - 88
MIL,Regular Season,2015,1,W,doma,Laboral Kutxa Vitoria Gasteiz,78 - 76
MIL,Regular Season,2015,2,L,v gosteh,Anadolu Efes Istanbul,89 - 73
MIL,Regular Season,2015,3,L,doma,Olympiacos Piraeus,66 - 71
MIL,Regular Season,2015,4,L,doma,Cedevita Zagreb,68 - 77
MIL,Regular Season,2015,5,L,v gosteh,Limoges CSP,74 - 65
MIL,Regular Season,2015,6,L,v gosteh,Laboral Kutxa Vitoria Gasteiz,94 - 82
MIL,Regular Season,2015,7,W,doma,Anadolu Efes Istanbul,88 - 84
MIL,Regular Season,2015,8,L,v gosteh,Olympiacos Piraeus,73 - 63
MIL,Regular Season,2015,9,W,v gosteh,Cedevita Zagreb,82 - 85
MIL,Regular Season,2015,10,L,doma,Limoges CSP,69 - 77
MIL,Regular Season,2016,1,W,doma,Maccabi FOX Tel Aviv,99 - 97
MIL,Regular Season,2016,2,W,v gosteh,Darussafaka Dogus Istanbul,80 - 81
MIL,Regular Season,2016,3,L,v gosteh,Olympiacos Piraeus,91 - 81
MIL,Regular Season,2016,4,L,doma,Real Madrid,90 - 101
MIL,Regular Season,2016,5,L,v gosteh,Brose Bamberg,106 - 102
MIL,Regular Season,2016,6,W,doma,Anadolu Efes Istanbul,105 - 92
MIL,Regular Season,2016,7,W,doma,Baskonia Vitoria Gasteiz,88 - 76
MIL,Regular Season,2016,8,L,v gosteh,Crvena Zvezda mts Belgrade,83 - 70
MIL,Regular Season,2016,9,L,doma,Fenerbahce Istanbul,70 - 79
MIL,Regular Season,2016,10,L,v gosteh,Unics Kazan,100 - 79
MIL,Regular Season,2016,11,L,doma,CSKA Moscow,64 - 79
MIL,Regular Season,2016,12,L,v gosteh,Galatasaray Odeabank Istanbul,83 - 80
MIL,Regular Season,2016,13,L,doma,Panathinaikos Superfoods Athens,72 - 86
MIL,Regular Season,2016,14,L,v gosteh,FC Barcelona Lassa,89 - 75
MIL,Regular Season,2016,15,L,doma,Zalgiris Kaunas,70 - 78
MIL,Regular Season,2016,16,L,v gosteh,Fenerbahce Istanbul,86 - 79
MIL,Regular Season,2016,17,L,v gosteh,CSKA Moscow,101 - 64
MIL,Regular Season,2016,18,W,doma,Galatasaray Odeabank Istanbul,92 - 87
MIL,Regular Season,2016,19,W,doma,Olympiacos Piraeus,99 - 83
MIL,Regular Season,2016,20,L,v gosteh,Real Madrid,94 - 89
MIL,Regular Season,2016,21,W,doma,Darussafaka Dogus Istanbul,89 - 87
MIL,Regular Season,2016,22,L,v gosteh,Anadolu Efes Istanbul,90 - 86
MIL,Regular Season,2016,23,L,doma,FC Barcelona Lassa,78 - 83
MIL,Regular Season,2016,24,L,v gosteh,Baskonia Vitoria Gasteiz,87 - 74
MIL,Regular Season,2016,25,L,v gosteh,Maccabi FOX Tel Aviv,92 - 82
MIL,Regular Season,2016,26,L,doma,Crvena Zvezda mts Belgrade,71 - 78
MIL,Regular Season,2016,27,L,v gosteh,Panathinaikos Superfoods Athens,74 - 61
MIL,Regular Season,2016,28,L,doma,Brose Bamberg,76 - 84
MIL,Regular Season,2016,29,W,v gosteh,Zalgiris Kaunas,84 - 88
MIL,Regular Season,2016,30,L,doma,Unics Kazan,68 - 91
MIL,Regular Season,2017,1,L,v gosteh,CSKA Moscow,93 - 84
MIL,Regular Season,2017,2,L,doma,Fenerbahce Dogus Istanbul,86 - 92
MIL,Regular Season,2017,3,L,v gosteh,Real Madrid,100 - 90
MIL,Regular Season,2017,4,W,doma,FC Barcelona Lassa,78 - 74
MIL,Regular Season,2017,5,L,v gosteh,Maccabi FOX Tel Aviv,79 - 68
MIL,Regular Season,2017,6,L,doma,Zalgiris Kaunas,62 - 94
MIL,Regular Season,2017,7,W,v gosteh,Valencia Basket,98 - 103
MIL,Regular Season,2017,8,W,doma,Brose Bamberg,71 - 62
MIL,Regular Season,2017,9,L,doma,Olympiacos Piraeus,85 - 86
MIL,Regular Season,2017,10,L,v gosteh,Anadolu Efes Istanbul,73 - 68
MIL,Regular Season,2017,11,L,doma,Khimki Moscow Region,71 - 77
MIL,Regular Season,2017,12,L,v gosteh,Panathinaikos Superfoods Athens,80 - 72
MIL,Regular Season,2017,13,W,doma,KIROLBET Baskonia Vitoria Gasteiz,92 - 85
MIL,Regular Season,2017,14,L,v gosteh,Unicaja Malaga,74 - 71
MIL,Regular Season,2017,15,L,doma,Crvena Zvezda mts Belgrade,88 - 91
MIL,Regular Season,2017,16,L,v gosteh,Olympiacos Piraeus,87 - 80
MIL,Regular Season,2017,17,L,doma,CSKA Moscow,81 - 107
MIL,Regular Season,2017,18,W,doma,Unicaja Malaga,101 - 87
MIL,Regular Season,2017,19,W,v gosteh,KIROLBET Baskonia Vitoria Gasteiz,82 - 83
MIL,Regular Season,2017,20,L,doma,Maccabi FOX Tel Aviv,102 - 111
MIL,Regular Season,2017,21,W,v gosteh,FC Barcelona Lassa,81 - 83
MIL,Regular Season,2017,22,L,v gosteh,Crvena Zvezda mts Belgrade,100 - 89
MIL,Regular Season,2017,23,L,v gosteh,Fenerbahce Dogus Istanbul,89 - 70
MIL,Regular Season,2017,24,W,doma,Anadolu Efes Istanbul,77 - 64
MIL,Regular Season,2017,25,W,v gosteh,Khimki Moscow Region,77 - 86
MIL,Regular Season,2017,26,L,doma,Real Madrid,77 - 88
MIL,Regular Season,2017,27,L,v gosteh,Zalgiris Kaunas,77 - 65
MIL,Regular Season,2017,28,L,doma,Valencia Basket,89 - 93
MIL,Regular Season,2017,29,W,v gosteh,Brose Bamberg,78 - 83
MIL,Regular Season,2017,30,L,doma,Panathinaikos Superfoods Athens,95 - 96
MUN,Regular Season,2013,1,W,v gosteh,Stelmet Zielona Gora,73 - 94
MUN,Regular Season,2013,2,W,doma,Montepaschi Siena,89 - 79
MUN,Regular Season,2013,3,L,v gosteh,Olympiacos Piraeus,88 - 83
MUN,Regular Season,2013,4,W,doma,Unicaja Malaga,82 - 68
MUN,Regular Season,2013,5,L,v gosteh,Galatasaray Liv Hospital Istanbul,84 - 74
MUN,Regular Season,2013,6,L,doma,Stelmet Zielona Gora,71 - 78
MUN,Regular Season,2013,7,L,v gosteh,Montepaschi Siena,71 - 62
MUN,Regular Season,2013,8,L,doma,Olympiacos Piraeus,103 - 105
MUN,Regular Season,2013,9,L,v gosteh,Unicaja Malaga,77 - 72
MUN,Regular Season,2013,10,W,doma,Galatasaray Liv Hospital Istanbul,88 - 68
MUN,Top 16,2013,1,W,v gosteh,Zalgiris Kaunas,66 - 84
MUN,Top 16,2013,2,W,doma,Partizan NIS Belgrade,71 - 65
MUN,Top 16,2013,3,L,v gosteh,Real Madrid,111 - 87
MUN,Top 16,2013,4,L,doma,Galatasaray Liv Hospital Istanbul,66 - 72
MUN,Top 16,2013,5,L,doma,CSKA Moscow,61 - 86
MUN,Top 16,2013,6,L,v gosteh,Maccabi Electra Tel Aviv,66 - 64
MUN,Top 16,2013,7,W,doma,Lokomotiv Kuban Krasnodar,82 - 79
MUN,Top 16,2013,8,W,doma,Zalgiris Kaunas,79 - 73
MUN,Top 16,2013,9,L,v gosteh,Partizan NIS Belgrade,70 - 55
MUN,Top 16,2013,10,W,doma,Real Madrid,85 - 83
MUN,Top 16,2013,11,L,v gosteh,Galatasaray Liv Hospital Istanbul,76 - 69
MUN,Top 16,2013,12,L,v gosteh,CSKA Moscow,77 - 70
MUN,Top 16,2013,13,L,doma,Maccabi Electra Tel Aviv,92 - 94
MUN,Top 16,2013,14,L,v gosteh,Lokomotiv Kuban Krasnodar,84 - 75
MUN,Regular Season,2014,1,L,v gosteh,FC Barcelona,83 - 81
MUN,Regular Season,2014,2,W,doma,Panathinaikos Athens,81 - 75
MUN,Regular Season,2014,3,L,doma,EA7 Emporio Armani Milan,74 - 81
MUN,Regular Season,2014,4,L,v gosteh,PGE Turow Zgorzelec,89 - 78
MUN,Regular Season,2014,5,L,doma,Fenerbahce Ulker Istanbul,86 - 93
MUN,Regular Season,2014,6,L,doma,FC Barcelona,77 - 99
MUN,Regular Season,2014,7,L,v gosteh,Panathinaikos Athens,87 - 72
MUN,Regular Season,2014,8,L,v gosteh,EA7 Emporio Armani Milan,83 - 81
MUN,Regular Season,2014,9,W,doma,PGE Turow Zgorzelec,95 - 89
MUN,Regular Season,2014,10,L,v gosteh,Fenerbahce Ulker Istanbul,87 - 81
MUN,Regular Season,2015,1,L,v gosteh,Fenerbahce Istanbul,74 - 67
MUN,Regular Season,2015,2,W,doma,Khimki Moscow Region,69 - 60
MUN,Regular Season,2015,3,W,doma,Strasbourg,76 - 61
MUN,Regular Season,2015,4,L,v gosteh,Real Madrid,101 - 99
MUN,Regular Season,2015,5,L,doma,Crvena Zvezda Telekom Belgrade,79 - 90
MUN,Regular Season,2015,6,L,doma,Fenerbahce Istanbul,67 - 84
MUN,Regular Season,2015,7,W,v gosteh,Khimki Moscow Region,70 - 81
MUN,Regular Season,2015,8,W,v gosteh,Strasbourg,69 - 82
MUN,Regular Season,2015,9,L,doma,Real Madrid,67 - 86
MUN,Regular Season,2015,10,L,v gosteh,Crvena Zvezda Telekom Belgrade,85 - 76
NAN,Regular Season,2008,1,L,doma,Regal FC Barcelona,54 - 82
NAN,Regular Season,2008,2,L,v gosteh,Asseco Prokom,91 - 62
NAN,Regular Season,2008,3,L,doma,Panathinaikos,70 - 80
NAN,Regular Season,2008,4,W,doma,Zalgiris,69 - 64
NAN,Regular Season,2008,5,L,v gosteh,Montepaschi Siena,86 - 63
NAN,Regular Season,2008,6,L,v gosteh,Regal FC Barcelona,91 - 68
NAN,Regular Season,2008,7,W,doma,Asseco Prokom,78 - 70
NAN,Regular Season,2008,8,L,v gosteh,Panathinaikos,83 - 69
NAN,Regular Season,2008,9,L,v gosteh,Zalgiris,105 - 94
NAN,Regular Season,2008,10,L,doma,Montepaschi Siena,79 - 103
NAN,Regular Season,2011,1,L,v gosteh,Bennet Cantu,80 - 69
NAN,Regular Season,2011,2,W,doma,Gescrap Bilbao Basket,87 - 73
NAN,Regular Season,2011,3,L,v gosteh,Fenerbahce Ulker,90 - 86
NAN,Regular Season,2011,4,W,doma,Caja Laboral,90 - 85
NAN,Regular Season,2011,5,L,v gosteh,Olympiacos Piraeus,91 - 78
NAN,Regular Season,2011,6,W,doma,Bennet Cantu,76 - 75
NAN,Regular Season,2011,7,L,v gosteh,Gescrap Bilbao Basket,97 - 75
NAN,Regular Season,2011,8,L,doma,Fenerbahce Ulker,53 - 73
NAN,Regular Season,2011,9,L,v gosteh,Caja Laboral,90 - 55
NAN,Regular Season,2011,10,L,doma,Olympiacos Piraeus,74 - 79
NAP,Regular Season,2006,1,L,doma,CSKA Moscow,64 - 74
NAP,Regular Season,2006,2,L,v gosteh,Zalgiris,83 - 65
NAP,Regular Season,2006,3,W,doma,Aris TT Bank,71 - 69
NAP,Regular Season,2006,4,L,v gosteh,Winterthur FC Barcelona,91 - 71
NAP,Regular Season,2006,5,L,doma,Pau-Orthez,84 - 96
NAP,Regular Season,2006,6,L,doma,Fenerbahce Ulker,78 - 83
NAP,Regular Season,2006,7,W,v gosteh,Benetton Basket,64 - 70
NAP,Regular Season,2006,8,L,v gosteh,CSKA Moscow,82 - 72
NAP,Regular Season,2006,9,W,doma,Zalgiris,92 - 87
NAP,Regular Season,2006,10,L,v gosteh,Aris TT Bank,80 - 72
NAP,Regular Season,2006,11,W,doma,Winterthur FC Barcelona,66 - 64
NAP,Regular Season,2006,12,W,v gosteh,Pau-Orthez,68 - 72
NAP,Regular Season,2006,13,W,v gosteh,Fenerbahce Ulker,88 - 93
NAP,Regular Season,2006,14,L,doma,Benetton Basket,62 - 64
NIK,Regular Season,2013,1,L,doma,Fenerbahce Ulker Istanbul,84 - 102
NIK,Regular Season,2013,2,L,v gosteh,CSKA Moscow,72 - 67
NIK,Regular Season,2013,3,W,doma,Partizan NIS Belgrade,74 - 69
NIK,Regular Season,2013,4,L,v gosteh,JSF Nanterre,80 - 61
NIK,Regular Season,2013,5,L,doma,FC Barcelona,74 - 84
NIK,Regular Season,2013,6,L,v gosteh,Fenerbahce Ulker Istanbul,84 - 68
NIK,Regular Season,2013,7,L,doma,CSKA Moscow,74 - 82
NIK,Regular Season,2013,8,L,v gosteh,Partizan NIS Belgrade,76 - 61
NIK,Regular Season,2013,9,W,doma,JSF Nanterre,97 - 87
NIK,Regular Season,2013,10,L,v gosteh,FC Barcelona,96 - 77
NIO,Regular Season,2008,1,L,v gosteh,Real Madrid,87 - 66
NIO,Regular Season,2008,2,L,doma,CSKA Moscow,52 - 86
NIO,Regular Season,2008,3,W,v gosteh,Efes Pilsen,69 - 78
NIO,Regular Season,2008,4,W,doma,Partizan,72 - 67
NIO,Regular Season,2008,5,L,v gosteh,AJ Milano,77 - 73
NIO,Regular Season,2008,6,W,doma,Real Madrid,68 - 66
NIO,Regular Season,2008,7,L,v gosteh,CSKA Moscow,93 - 61
NIO,Regular Season,2008,8,L,doma,Efes Pilsen,64 - 78
NIO,Regular Season,2008,9,L,v gosteh,Partizan,80 - 57
NIO,Regular Season,2008,10,L,doma,AJ Milano,77 - 87
NOV,Regular Season,2014,1,W,doma,Dinamo Banco di Sardegna Sassari,88 - 86
NOV,Regular Season,2014,2,L,v gosteh,Zalgiris Kaunas,97 - 63
NOV,Regular Season,2014,3,L,v gosteh,Real Madrid,112 - 83
NOV,Regular Season,2014,4,L,doma,Anadolu Efes Istanbul,66 - 76
NOV,Regular Season,2014,5,W,v gosteh,Unics Kazan,73 - 79
NOV,Regular Season,2014,6,W,v gosteh,Dinamo Banco di Sardegna Sassari,82 - 89
NOV,Regular Season,2014,7,L,doma,Zalgiris Kaunas,55 - 61
NOV,Regular Season,2014,8,L,doma,Real Madrid,98 - 101
NOV,Regular Season,2014,9,W,v gosteh,Anadolu Efes Istanbul,61 - 65
NOV,Regular Season,2014,10,W,doma,Unics Kazan,78 - 74
NOV,Top 16,2014,1,W,v gosteh,EA7 Emporio Armani Milan,59 - 79
NOV,Top 16,2014,2,L,doma,Fenerbahce Ulker Istanbul,60 - 78
NOV,Top 16,2014,3,L,v gosteh,Laboral Kutxa Vitoria,81 - 74
NOV,Top 16,2014,4,W,doma,Anadolu Efes Istanbul,109 - 90
NOV,Top 16,2014,5,L,v gosteh,CSKA Moscow,103 - 95
NOV,Top 16,2014,6,L,v gosteh,Unicaja Malaga,85 - 76
NOV,Top 16,2014,7,L,doma,Olympiacos Piraeus,82 - 91
NOV,Top 16,2014,8,L,doma,EA7 Emporio Armani Milan,76 - 85
NOV,Top 16,2014,9,L,v gosteh,Fenerbahce Ulker Istanbul,92 - 79
NOV,Top 16,2014,10,W,doma,Laboral Kutxa Vitoria,89 - 85
NOV,Top 16,2014,11,L,v gosteh,Anadolu Efes Istanbul,79 - 75
NOV,Top 16,2014,12,L,doma,CSKA Moscow,82 - 86
NOV,Top 16,2014,13,L,doma,Unicaja Malaga,75 - 94
NOV,Top 16,2014,14,L,v gosteh,Olympiacos Piraeus,77 - 70
NTR,Regular Season,2013,1,L,doma,CSKA Moscow,59 - 62
NTR,Regular Season,2013,2,L,v gosteh,Partizan NIS Belgrade,73 - 43
NTR,Regular Season,2013,3,W,v gosteh,FC Barcelona,67 - 71
NTR,Regular Season,2013,4,W,doma,Budivelnik Kiev,80 - 61
NTR,Regular Season,2013,5,L,v gosteh,Fenerbahce Ulker Istanbul,83 - 66
NTR,Regular Season,2013,6,L,v gosteh,CSKA Moscow,72 - 60
NTR,Regular Season,2013,7,W,doma,Partizan NIS Belgrade,62 - 61
NTR,Regular Season,2013,8,L,doma,FC Barcelona,78 - 82
NTR,Regular Season,2013,9,L,v gosteh,Budivelnik Kiev,97 - 87
NTR,Regular Season,2013,10,L,doma,Fenerbahce Ulker Istanbul,76 - 95
OLD,Regular Season,2009,1,W,v gosteh,Asseco Prokom,81 - 87
OLD,Regular Season,2009,2,L,doma,Armani Jeans Milano,70 - 79
OLD,Regular Season,2009,3,L,v gosteh,BC Khimki,77 - 72
OLD,Regular Season,2009,4,L,doma,Real Madrid,61 - 104
OLD,Regular Season,2009,5,L,v gosteh,Panathinaikos,96 - 63
OLD,Regular Season,2009,6,L,doma,Asseco Prokom,80 - 82
OLD,Regular Season,2009,7,L,v gosteh,Armani Jeans Milano,79 - 51
OLD,Regular Season,2009,8,L,doma,BC Khimki,49 - 62
OLD,Regular Season,2009,9,L,v gosteh,Real Madrid,73 - 60
OLD,Regular Season,2009,10,L,doma,Panathinaikos,64 - 67
OLY,Regular Season,2000,1,L,v gosteh,Real Madrid,75 - 73
OLY,Regular Season,2000,2,W,doma,Benetton Basket,82 - 73
OLY,Regular Season,2000,3,W,v gosteh,Union Olimpija Ljubljana,69 - 73
OLY,Regular Season,2000,4,W,v gosteh,Ovarense Aerosoles,53 - 100
OLY,Regular Season,2000,5,W,doma,Hapoel Jerusalem,102 - 69
OLY,Regular Season,2000,6,W,doma,Real Madrid,91 - 84
OLY,Regular Season,2000,7,L,v gosteh,Benetton Basket,95 - 87
OLY,Regular Season,2000,8,W,doma,Union Olimpija Ljubljana,82 - 70
OLY,Regular Season,2000,9,W,doma,Ovarense Aerosoles,101 - 67
OLY,Regular Season,2000,10,L,v gosteh,Hapoel Jerusalem,83 - 70
OLY,Playoffs,2000,1,W,doma,Muller Verona,94 - 92
OLY,Playoffs,2000,2,W,v gosteh,Muller Verona,84 - 96
OLY,Playoffs,2000,3,L,doma,Tau Ceramica,72 - 78
OLY,Playoffs,2000,4,L,v gosteh,Tau Ceramica,98 - 76
OLY,Regular Season,2001,1,W,doma,Efes Pilsen,87 - 72
OLY,Regular Season,2001,2,W,v gosteh,Alba Berlin,69 - 88
OLY,Regular Season,2001,3,W,doma,Idea Slask,101 - 79
OLY,Regular Season,2001,4,L,v gosteh,Unicaja,86 - 79
OLY,Regular Season,2001,5,W,doma,Spirou Basket,107 - 78
OLY,Regular Season,2001,6,L,v gosteh,Maccabi Elite,78 - 73
OLY,Regular Season,2001,7,L,doma,Benetton Basket,87 - 91
OLY,Regular Season,2001,8,W,v gosteh,Efes Pilsen,79 - 80
OLY,Regular Season,2001,9,W,doma,Alba Berlin,91 - 75
OLY,Regular Season,2001,10,W,v gosteh,Idea Slask,75 - 80
OLY,Regular Season,2001,11,W,doma,Unicaja,81 - 80
OLY,Regular Season,2001,12,W,v gosteh,Spirou Basket,56 - 76
OLY,Regular Season,2001,13,W,doma,Maccabi Elite,94 - 91
OLY,Regular Season,2001,14,L,v gosteh,Benetton Basket,89 - 81
OLY,Top 16,2001,1,W,doma,Panathinaikos,92 - 75
OLY,Top 16,2001,2,W,doma,AEK Athens,75 - 69
OLY,Top 16,2001,3,W,v gosteh,Union Olimpija,66 - 75
OLY,Top 16,2001,4,L,v gosteh,Panathinaikos,88 - 78
OLY,Top 16,2001,5,L,doma,Union Olimpija,85 - 89
OLY,Top 16,2001,6,W,v gosteh,AEK Athens,65 - 75
OLY,Regular Season,2002,1,W,v gosteh,Idea Slask,72 - 91
OLY,Regular Season,2002,2,L,doma,Ulker,71 - 77
OLY,Regular Season,2002,3,L,v gosteh,CSKA Moscow,74 - 67
OLY,Regular Season,2002,4,L,doma,Partizan,78 - 80
OLY,Regular Season,2002,5,W,doma,Asvel Basket,83 - 77
OLY,Regular Season,2002,6,L,v gosteh,Real Madrid,73 - 66
OLY,Regular Season,2002,7,W,doma,Virtus Bologna,80 - 66
OLY,Regular Season,2002,8,W,doma,Idea Slask,78 - 71
OLY,Regular Season,2002,9,W,v gosteh,Ulker,65 - 82
OLY,Regular Season,2002,10,L,doma,CSKA Moscow,77 - 79
OLY,Regular Season,2002,11,L,v gosteh,Partizan,81 - 71
OLY,Regular Season,2002,12,L,v gosteh,Asvel Basket,85 - 74
OLY,Regular Season,2002,13,W,doma,Real Madrid,71 - 68
OLY,Regular Season,2002,14,W,v gosteh,Virtus Bologna,73 - 77
OLY,Top 16,2002,1,W,v gosteh,Union Olimpija,72 - 74
OLY,Top 16,2002,2,W,doma,Asvel Basket,69 - 59
OLY,Top 16,2002,3,L,v gosteh,FC Barcelona,80 - 77
OLY,Top 16,2002,4,W,doma,Union Olimpija,73 - 61
OLY,Top 16,2002,5,L,doma,FC Barcelona,55 - 58
OLY,Top 16,2002,6,L,v gosteh,Asvel Basket,89 - 79
OLY,Regular Season,2003,1,L,v gosteh,Idea Slask,82 - 80
OLY,Regular Season,2003,2,L,doma,Pamesa Valencia,69 - 77
OLY,Regular Season,2003,3,L,v gosteh,Tau Ceramica,92 - 77
OLY,Regular Season,2003,4,L,doma,Efes Pilsen,57 - 69
OLY,Regular Season,2003,5,L,v gosteh,Benetton Basket,80 - 75
OLY,Regular Season,2003,6,W,v gosteh,Asvel Basket,77 - 92
OLY,Regular Season,2003,7,W,doma,Alba Berlin,96 - 95
OLY,Regular Season,2003,8,W,doma,Idea Slask,98 - 92
OLY,Regular Season,2003,9,W,v gosteh,Pamesa Valencia,78 - 90
OLY,Regular Season,2003,10,W,doma,Tau Ceramica,81 - 72
OLY,Regular Season,2003,11,L,v gosteh,Efes Pilsen,61 - 52
OLY,Regular Season,2003,12,L,doma,Benetton Basket,89 - 102
OLY,Regular Season,2003,13,W,doma,Asvel Basket,82 - 61
OLY,Regular Season,2003,14,W,v gosteh,Alba Berlin,70 - 71
OLY,Top 16,2003,1,L,v gosteh,CSKA Moscow,80 - 66
OLY,Top 16,2003,2,L,doma,Tau Ceramica,83 - 85
OLY,Top 16,2003,3,W,v gosteh,Cibona VIP,62 - 68
OLY,Top 16,2003,4,L,doma,CSKA Moscow,69 - 93
OLY,Top 16,2003,5,L,doma,Cibona VIP,68 - 70
OLY,Top 16,2003,6,L,v gosteh,Tau Ceramica,87 - 82
OLY,Regular Season,2004,1,L,doma,Climamio Bologna,71 - 76
OLY,Regular Season,2004,2,W,v gosteh,Cibona VIP,60 - 64
OLY,Regular Season,2004,3,L,doma,Prokom Trefl Sopot,75 - 77
OLY,Regular Season,2004,4,L,v gosteh,Real Madrid,76 - 62
OLY,Regular Season,2004,5,L,v gosteh,Partizan,87 - 73
OLY,Regular Season,2004,6,L,doma,Efes Pilsen,59 - 110
OLY,Regular Season,2004,7,L,v gosteh,Adecco Estudiantes,87 - 57
OLY,Regular Season,2004,8,L,v gosteh,Climamio Bologna,94 - 77
OLY,Regular Season,2004,9,W,doma,Cibona VIP,89 - 83
OLY,Regular Season,2004,10,L,v gosteh,Prokom Trefl Sopot,77 - 71
OLY,Regular Season,2004,11,L,doma,Real Madrid,75 - 83
OLY,Regular Season,2004,12,W,doma,Partizan,100 - 74
OLY,Regular Season,2004,13,L,v gosteh,Efes Pilsen,80 - 54
OLY,Regular Season,2004,14,W,doma,Adecco Estudiantes,90 - 80
OLY,Regular Season,2005,1,L,v gosteh,Winterthur FC Barcelona,86 - 70
OLY,Regular Season,2005,2,W,doma,Maccabi Elite,83 - 78
OLY,Regular Season,2005,3,L,doma,Efes Pilsen,75 - 78
OLY,Regular Season,2005,4,L,v gosteh,Lietuvos Rytas,78 - 67
OLY,Regular Season,2005,5,W,doma,Prokom Trefl Sopot,70 - 65
OLY,Regular Season,2005,6,L,v gosteh,Cibona VIP,74 - 62
OLY,Regular Season,2005,7,W,doma,AJ Milano,89 - 67
OLY,Regular Season,2005,8,W,doma,Winterthur FC Barcelona,80 - 68
OLY,Regular Season,2005,9,L,v gosteh,Maccabi Elite,101 - 95
OLY,Regular Season,2005,10,L,v gosteh,Efes Pilsen,77 - 69
